"group","named_location","location","county_state","Year","latitude","longitude","planting_doy","mu","sd","y2","y3","cens","y_na","outside_data","mod_for_cens","opt_relation_to_data","GDD_mod_sitemean","GDD_anomaly","GDD_fixed_sitemean","GDD_fixed_anomaly","tot_precip_sitemean","precip_anomaly","frost_sitemean","frost_anomaly","GDD_future_sitemean","GDD_future_anomaly","GDD_mod_sitemean_sc","GDD_anomaly_sc","GDD_fixed_sitemean_sc","GDD_fixed_anomaly_sc","tot_precip_sitemean_sc","precip_anomaly_sc","frost_sitemean_sc","frost_anomaly_sc","GDD_future_sitemean_sc","GDD_future_anomaly_sc"
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2005,48.7587,-98.3424,132,211.389845702238,21.4542457117499,209.423783583329,213.358736644425,"interval",211.389845702238,"in_range","gauss","opt_within",721.357613636364,-35.4126136363636,1238.36079545455,-32.6557954545456,128.256136363636,-48.8861363636364,284.227272727273,12.7727272727273,878.053906181818,135.979543863636,-1.38802850596751,-0.569913899546074,-1.31055453781333,-0.357295934781077,0.880223620525074,-0.953836842783318,-0.708642397993941,1.00985069111043,-1.31641013845114,0.126482769518681
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2006,48.7587,-98.3424,137,204.814161670372,11.0773879325441,203.595280916249,205.529209332265,"interval",204.814161670372,"in_range","gauss","opt_within",721.357613636364,55.9073863636363,1238.36079545455,92.2942045454545,128.256136363636,2.58386363636365,284.227272727273,-0.227272727272748,878.053906181818,201.429360363636,-1.38802850596751,0.945203865010028,-1.31055453781333,1.27590847005079,0.880223620525074,0.0648943002350896,-0.708642397993941,-0.105565506806555,-1.31641013845114,1.33991917343153
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2007,48.7587,-98.3424,136,213.658569541028,14.3306216509889,212.208025005567,216.562641602168,"interval",213.658569541028,"in_range","gauss","opt_within",721.357613636364,-0.877613636363662,1238.36079545455,24.2792045454546,128.256136363636,-39.4461363636364,284.227272727273,15.7727272727273,878.053906181818,153.555127363636,-1.38802850596751,0.00306673995179009,-1.31055453781333,0.386893683379006,0.880223620525074,-0.766993594481516,-0.708642397993941,1.26725442909127,-1.31641013845114,0.452333229907825
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2008,48.7587,-98.3424,136,220.42669228763,15.9348232576209,218.159178536868,221.906314722186,"interval",220.42669228763,"in_range","gauss","opt_within",721.357613636364,-102.122613636364,1238.36079545455,-118.215795454546,128.256136363636,-6.94613636363636,284.227272727273,9.77272727272725,878.053906181818,71.6715328636363,-1.38802850596751,-1.67671970411832,-1.31055453781333,-1.47563902303569,0.880223620525074,-0.123730292595014,-0.708642397993941,0.752446953129585,-1.31641013845114,-1.06578461614508
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2009,48.7587,-98.3424,135,223.985487403583,4.77276257303261,223.393732018661,224.44180187209,"interval",223.985487403583,"in_range","gauss","opt_within",721.357613636364,-122.882613636364,1238.36079545455,-138.885795454546,128.256136363636,-9.18613636363636,284.227272727273,-2.22727272727275,878.053906181818,38.0900053636364,-1.38802850596751,-2.02115514862319,-1.31055453781333,-1.7458137733188,0.880223620525074,-0.16806597863273,-0.708642397993941,-0.277167998793783,-1.31641013845114,-1.68838449719289
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2012,48.7587,-98.3424,137,204.342972194315,21.292756258082,177,214.44654716749,"interval",204.342972194315,"less_than","gauss","opt_before",721.357613636364,28.8173863636363,1238.36079545455,68.5092045454544,128.256136363636,-50.9861363636364,284.227272727273,-18.2272727272727,878.053906181818,171.991943863636,-1.38802850596751,0.495745474276071,-1.31055453781333,0.965017979703239,0.880223620525074,-0.995401548443677,-0.708642397993941,-1.64998793469161,-1.31641013845114,0.794150908088193
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2013,48.7587,-98.3424,137,220.70459484677,11.4882913155595,219.633171419758,221.677421619579,"interval",220.70459484677,"in_range","gauss","opt_within",721.357613636364,-2.52761363636364,1238.36079545455,13.6442045454546,128.256136363636,-27.5061363636364,284.227272727273,9.77272727272725,878.053906181818,160.546749363636,-1.38802850596751,-0.0243089095392035,-1.31055453781333,0.247885049162224,0.880223620525074,-0.530668553726906,-0.708642397993941,0.752446953129585,-1.31641013845114,0.581957560591747
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2014,48.7587,-98.3424,143,313.536365494141,NA,183,213,"interval",NA,"greater_than","linear","opt_before",721.357613636364,30.0123863636363,1238.36079545455,-16.5157954545455,128.256136363636,105.973863636364,284.227272727273,-2.22727272727275,878.053906181818,203.169476863636,-1.38802850596751,0.515572081028641,-1.31055453781333,-0.146332196533887,0.880223620525074,2.11126330891341,-0.708642397993941,-0.277167998793783,-1.31641013845114,1.37218084842262
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2017,48.7587,-98.3424,138,219.724555818496,16.3587660749279,217.745548820412,223.926608965261,"interval",219.724555818496,"in_range","gauss","opt_within",721.357613636364,-26.3026136363637,1238.36079545455,-6.4707954545454,128.256136363636,-23.4361363636364,284.227272727273,2.77272727272725,878.053906181818,131.403854863636,-1.38802850596751,-0.418767131750345,-1.31055453781333,-0.0150353718317169,0.880223620525074,-0.450112195613735,-0.708642397993941,0.151838231174287,-1.31641013845114,0.0416497187555269
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2018,48.7587,-98.3424,141,197.144707247205,29.6836189169678,181,205.069930981034,"interval",197.144707247205,"less_than","gauss","opt_before",721.357613636364,141.872386363636,1238.36079545455,146.394204545455,128.256136363636,-77.5661363636364,284.227272727273,-7.22727272727275,878.053906181818,280.644076863636,-1.38802850596751,2.37147520349081,-1.31055453781333,1.98304218994998,0.880223620525074,-1.52149196580193,-0.708642397993941,-0.706174228761853,-1.31641013845114,2.80855615160757
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2020,48.7587,-98.3424,143,296.685459728207,80.1321911862209,216.427720598842,251,"interval",296.685459728207,"greater_than","gauss","opt_after",721.357613636364,110.027386363636,1238.36079545455,77.6792045454545,128.256136363636,21.6738636363636,284.227272727273,4.77272727272725,878.053906181818,250.444171363636,-1.38802850596751,1.84312516831463,-1.31055453781333,1.08487779876933,0.880223620525074,0.44273726740473,-0.708642397993941,0.323440723161515,-1.31641013845114,2.24865137741423
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2022,48.7587,-98.3424,147,218.710329645923,16.9511944558762,216.658086641044,221.090338755395,"interval",218.710329645923,"in_range","gauss","opt_within",721.357613636364,95.6723863636363,1238.36079545455,75.2042045454546,128.256136363636,-34.1161363636364,284.227272727273,-4.22727272727275,878.053906181818,251.516871363636,-1.38802850596751,1.60495701774298,-1.31055453781333,1.05252741139871,0.880223620525074,-0.66149841297213,-0.708642397993941,-0.448770490781011,-1.31641013845114,2.26853918306571
"Minot_REC","Minot_REC","Minot","Ward_ND",1982,48.1821,-101.2973,146,218.495305886277,4.10639067749433,218.073311548014,218.985825127567,"interval",218.495305886277,"in_range","gauss","opt_within",812.612954545454,-48.6979545454545,1341.36931818182,-127.969318181818,92.205,-44.265,285.022727272727,8.97727272727275,953.960548784091,93.2825139545455,-0.593383319321643,-0.790335012331308,-0.704162786134753,-1.60312598806818,-0.561828012589694,-0.862371998606687,-0.626903816389883,0.684195961998305,-0.557764067204519,-0.665118081350727
"Minot_REC","Minot_REC","Minot","Ward_ND",1984,48.1821,-101.2973,150,220.198328872461,6.46616915355548,219.50241781724,220.999287707782,"interval",220.198328872461,"in_range","gauss","opt_within",812.612954545454,33.4270454545455,1341.36931818182,13.6306818181818,92.205,-58.215,285.022727272727,6.97727272727275,953.960548784091,161.358735954546,-0.593383319321643,0.57222572369771,-0.704162786134753,0.247708295438756,-0.561828012589694,-1.13848040049335,-0.626903816389883,0.512593470011077,-0.557764067204519,0.597011752361686
"Minot_REC","Minot_REC","Minot","Ward_ND",1985,48.1821,-101.2973,145,148.830437749215,47.1727707689441,185,217.455267055613,"interval",148.830437749215,"less_than","gauss","opt_before",812.612954545454,-100.082954545455,1341.36931818182,-136.114318181818,92.205,16.715,285.022727272727,-18.0227272727273,953.960548784091,57.1398084545455,-0.593383319321643,-1.64287910269175,-0.704162786134753,-1.70958817196058,-0.561828012589694,0.344587882902202,-0.626903816389883,-1.63243767982927,-0.557764067204519,-1.33520207753124
"Minot_REC","Minot_REC","Minot","Ward_ND",1986,48.1821,-101.2973,140,214.570912101773,23.1881139258902,210.826830512286,221.167489537878,"interval",214.570912101773,"in_range","gauss","opt_within",812.612954545454,4.73704545454552,1341.36931818182,-39.1443181818183,92.205,31.965,285.022727272727,-0.0227272727272521,953.960548784091,141.288735954545,-0.593383319321643,0.0962212486088523,-0.704162786134753,-0.442106530211518,-0.561828012589694,0.646426816864329,-0.626903816389883,-0.0880152519442213,-0.557764067204519,0.224914931791823
"Minot_REC","Minot_REC","Minot","Ward_ND",1988,48.1821,-101.2973,140,209.091144814297,8.26180277224382,207.098092432494,212.453938257681,"interval",209.091144814297,"in_range","gauss","opt_within",812.612954545454,111.112045454546,1341.36931818182,169.620681818182,92.205,-63.115,285.022727272727,-7.02272727272725,953.960548784091,229.028235954545,-0.593383319321643,1.86112107564187,-0.704162786134753,2.28663230592073,-0.561828012589694,-1.23546471370086,-0.626903816389883,-0.688623973899519,-0.557764067204519,1.85160098004242
"Minot_REC","Minot_REC","Minot","Ward_ND",1992,48.1821,-101.2973,142,223.934013725079,9.3117668852394,222.729894056002,224.97126159295,"interval",223.934013725079,"in_range","gauss","opt_within",812.612954545454,-146.457954545455,1341.36931818182,-177.009318181818,92.205,-47.465,285.022727272727,-13.0227272727273,953.960548784091,9.08949745454549,-0.593383319321643,-2.4123007664159,-0.704162786134753,-2.24412113823188,-0.561828012589694,-0.925708692946281,-0.626903816389883,-1.2034314498612,-0.557764067204519,-2.22605249858222
"Minot_REC","Minot_REC","Minot","Ward_ND",1995,48.1821,-101.2973,150,218.052580674878,13.4316118364184,216.881763029833,219.088086228999,"interval",218.052580674878,"in_range","gauss","opt_within",812.612954545454,42.9870454545455,1341.36931818182,19.0256818181817,92.205,-3.985,285.022727272727,-21.0227272727273,953.960548784091,176.627035954545,-0.593383319321643,0.730838577718258,-0.704162786134753,0.318225604474913,-0.561828012589694,-0.0651213586070473,-0.626903816389883,-1.88984141781012,-0.557764067204519,0.88008528925789
"Minot_REC","Minot_REC","Minot","Ward_ND",1997,48.1821,-101.2973,147,211.365801945113,10.4306020489741,209.13632477692,212.869388521613,"interval",211.365801945113,"in_range","gauss","opt_within",812.612954545454,79.5020454545455,1341.36931818182,52.2306818181817,92.205,27.245,285.022727272727,7.97727272727275,953.960548784091,204.646535954545,-0.593383319321643,1.33666999660532,-0.704162786134753,0.752243629784572,-0.561828012589694,0.553005192713428,-0.626903816389883,0.598394716004691,-0.557764067204519,1.39956545188655
"Minot_REC","Minot_REC","Minot","Ward_ND",1998,48.1821,-101.2973,141,215.674617455567,12.6694552641829,214.662734204078,217.417793296225,"interval",215.674617455567,"in_range","gauss","opt_within",812.612954545454,-33.1629545454545,1341.36931818182,57.7506818181816,92.205,-13.225,285.022727272727,0.977272727272748,953.960548784091,110.125197454546,-0.593383319321643,-0.532589124547918,-0.704162786134753,0.824394796768741,-0.561828012589694,-0.248006063512625,-0.626903816389883,-0.00221400595060727,-0.557764067204519,-0.352855551195546
"Minot_REC","Minot_REC","Minot","Ward_ND",2003,48.1821,-101.2973,148,225.821355119585,15.540888882654,222.160548190213,228.53500863613,"interval",225.821355119585,"in_range","gauss","opt_within",812.612954545454,11.1920454545455,1341.36931818182,38.2806818181818,92.205,-50.455,285.022727272727,-11.0227272727273,953.960548784091,151.607535954545,-0.593383319321643,0.203318107678164,-0.704162786134753,0.569905082786539,-0.561828012589694,-0.984888916719839,-0.626903816389883,-1.03182895787398,-0.557764067204519,0.416224980227114
"Minot_REC","Minot_REC","Minot","Ward_ND",2004,48.1821,-101.2973,155,230.129552730548,10.5363968013125,228.90191779521,231.015783112336,"interval",230.129552730548,"in_range","gauss","opt_within",812.612954545454,-78.4929545454545,1341.36931818182,-213.879318181818,92.205,3.325,285.022727272727,-7.02272727272725,953.960548784091,81.0721249545455,-0.593383319321643,-1.28467287692777,-0.704162786134753,-2.72604387857723,-0.561828012589694,0.0795634025249628,-0.626903816389883,-0.688623973899519,-0.557764067204519,-0.891498097535142
"Minot_REC","Minot_REC","Minot","Ward_ND",2005,48.1821,-101.2973,144,233.578042503332,29.643900977861,227.734336594403,235.867204062958,"interval",233.578042503332,"in_range","gauss","opt_within",812.612954545454,-12.7129545454545,1341.36931818182,-26.3343181818182,92.205,-49.185,285.022727272727,-6.02272727272725,953.960548784091,147.232435954546,-0.593383319321643,-0.193296983886812,-0.704162786134753,-0.274668767699342,-0.561828012589694,-0.959752166153813,-0.626903816389883,-0.602822727905905,-0.557764067204519,0.335110839735077
"Minot_REC","Minot_REC","Minot","Ward_ND",2007,48.1821,-101.2973,155,219.535067637588,7.59185101424145,218.806500178842,220.352233469533,"interval",219.535067637588,"in_range","gauss","opt_within",812.612954545454,84.3670454545455,1341.36931818182,12.8156818181817,92.205,-61.815,285.022727272727,23.9772727272727,953.960548784091,212.191535954545,-0.593383319321643,1.41738668434694,-0.704162786134753,0.237055541617723,-0.561828012589694,-1.2097341816254,-0.626903816389883,1.97121465190251,-0.557764067204519,1.53944938368524
"Minot_REC","Minot_REC","Minot","Ward_ND",2008,48.1821,-101.2973,150,224.225989726195,10.4896562734973,223.074669361608,227.043542800984,"interval",224.225989726195,"in_range","gauss","opt_within",812.612954545454,-43.7879545454545,1341.36931818182,-107.309318181818,92.205,71.865,285.022727272727,4.97727272727275,953.960548784091,94.3392359545455,-0.593383319321643,-0.708871715967197,-0.704162786134753,-1.33308194642091,-0.561828012589694,1.43615622441114,-0.626903816389883,0.340990978023849,-0.557764067204519,-0.645526507039505
"Minot_REC","Minot_REC","Minot","Ward_ND",2009,48.1821,-101.2973,149,225.276076598506,6.80622731471641,224.637502689366,226.169336738177,"interval",225.276076598506,"in_range","gauss","opt_within",812.612954545454,-97.2829545454545,1341.36931818182,-129.814318181818,92.205,29.705,285.022727272727,-3.02272727272725,953.960548784091,57.5990194545456,-0.593383319321643,-1.59642345507067,-0.704162786134753,-1.62724173138082,-0.561828012589694,0.601695276486991,-0.626903816389883,-0.345418989925063,-0.557764067204519,-1.32668832800106
"Minot_REC","Minot_REC","Minot","Ward_ND",2011,48.1821,-101.2973,146,213.132599095372,9.54173844365978,211.739939122421,214.492107938297,"interval",213.132599095372,"in_range","gauss","opt_within",812.612954545454,18.7170454545455,1341.36931818182,23.9856818181818,92.205,26.435,285.022727272727,6.97727272727275,953.960548784091,169.285835954546,-0.593383319321643,0.32816766065982,-0.704162786134753,0.383057087851993,-0.561828012589694,0.536973091958718,-0.626903816389883,0.512593470011077,-0.557764067204519,0.743979799513622
"Minot_REC","Minot_REC","Minot","Ward_ND",2012,48.1821,-101.2973,143,213.845027190623,6.23865514899555,213.36442179946,214.514453691072,"interval",213.845027190623,"in_range","gauss","opt_within",812.612954545454,9.52704545454549,1341.36931818182,51.3956818181819,92.205,-55.395,285.022727272727,-19.0227272727273,953.960548784091,143.232824954546,-0.593383319321643,0.175693588646343,-0.704162786134753,0.741329458691861,-0.561828012589694,-1.08266493860659,-0.626903816389883,-1.71823892582289,-0.557764067204519,0.260958246978912
"Minot_REC","Minot_REC","Minot","Ward_ND",2014,48.1821,-101.2973,150,236.040512102141,22.6139677531553,223.422549696097,261,"interval",236.040512102141,"greater_than","gauss","opt_after",812.612954545454,-5.84795454545451,1341.36931818182,-15.0993181818183,92.205,68.065,285.022727272727,-8.02272727272725,953.960548784091,154.541335954546,-0.593383319321643,-0.079397690701555,-0.704162786134753,-0.127817615332108,-0.561828012589694,1.36094389988287,-0.626903816389883,-0.774425219893133,-0.557764067204519,0.470617489055608
"Minot_REC","Minot_REC","Minot","Ward_ND",2016,48.1821,-101.2973,158,224.267665700889,7.2403457236918,223.680424682734,225.061610171802,"interval",224.267665700889,"in_range","gauss","opt_within",812.612954545454,93.6070454545455,1341.36931818182,104.400681818182,92.205,-1.655,285.022727272727,30.9772727272727,953.960548784091,220.423235954545,-0.593383319321643,1.57069032149651,-0.704162786134753,1.43415058296647,-0.561828012589694,-0.0190043280410305,-0.626903816389883,2.57182337385781,-0.557764067204519,1.69206469997248
"Minot_REC","Minot_REC","Minot","Ward_ND",2017,48.1821,-101.2973,143,204.486561172276,8.51638114362424,203.874314718187,205.508584977536,"interval",204.486561172276,"in_range","gauss","opt_within",812.612954545454,9.77204545454549,1341.36931818182,33.6206818181818,92.205,1.08500000000001,285.022727272727,14.9772727272727,953.960548784091,146.620335954545,-0.593383319321643,0.179758457813188,-0.704162786134753,0.508994858484686,-0.561828012589694,0.0352277164872471,-0.626903816389883,1.19900343795999,-0.557764067204519,0.323762535605987
"Minot_REC","Minot_REC","Minot","Ward_ND",2018,48.1821,-101.2973,145,213.781908416109,9.20724525111753,212.840231170602,215.622425065308,"interval",213.781908416109,"in_range","gauss","opt_within",812.612954545454,85.1820454545455,1341.36931818182,121.520681818182,92.205,-56.805,285.022727272727,-8.02272727272725,953.960548784091,207.933235954545,-0.593383319321643,1.43090859606522,-0.704162786134753,1.65792376752607,-0.561828012589694,-1.11057266954997,-0.626903816389883,-0.774425219893133,-0.557764067204519,1.46050070949328
"Minot_REC","Minot_REC","Minot","Ward_ND",2019,48.1821,-101.2973,142,209.430440817307,6.23753522315246,208.686212307902,210.032098754863,"interval",209.430440817307,"in_range","gauss","opt_within",812.612954545454,-20.9929545454545,1341.36931818182,-40.3743181818184,92.205,40.595,285.022727272727,10.9772727272727,953.960548784091,120.274619454545,-0.593383319321643,-0.330672970423436,-0.704162786134753,-0.458183692419947,-0.561828012589694,0.817237964411422,-0.626903816389883,0.855798453985533,-0.557764067204519,-0.16468576261449
"Minot_REC","Minot_REC","Minot","Ward_ND",2020,48.1821,-101.2973,150,217.785900178908,8.89356191845005,216.735366082237,219.609792920862,"interval",217.785900178908,"in_range","gauss","opt_within",812.612954545454,56.1770454545455,1341.36931818182,46.1456818181819,92.205,-34.425,285.022727272727,4.97727272727275,953.960548784091,183.338330454545,-0.593383319321643,0.949677860618991,-0.704162786134753,0.672707424875396,-0.561828012589694,-0.667611663512436,-0.626903816389883,0.340990978023849,-0.557764067204519,1.00451236177199
"Minot_REC","Minot_REC","Minot","Ward_ND",2022,48.1821,-101.2973,144,217.420063058187,8.3127750572199,216.355377898259,219.624685338914,"interval",217.420063058187,"in_range","gauss","opt_within",812.612954545454,26.1420454545455,1341.36931818182,59.5206818181819,92.205,-23.095,285.022727272727,-5.02272727272725,953.960548784091,165.548424954545,-0.593383319321643,0.451358083369292,-0.704162786134753,0.84753022531258,-0.561828012589694,-0.44336018011631,-0.626903816389883,-0.517021481912291,-0.557764067204519,0.67468838196191
"Minot_REC","Minot_REC","Minot","Ward_ND",2023,48.1821,-101.2973,157,220.116891016273,4.82533512041718,219.832244889079,220.485886960722,"interval",220.116891016273,"in_range","gauss","opt_within",812.612954545454,55.8470454545455,1341.36931818182,125.845681818182,92.205,2.965,285.022727272727,13.9772727272727,953.960548784091,193.297035954546,-0.593383319321643,0.944202730720793,-0.704162786134753,1.71445525252725,-0.561828012589694,0.0724380244117585,-0.626903816389883,1.11320219196637,-0.557764067204519,1.18914627575015
"Moorhead_USDA","Moorhead_USDA","Fargo","Clay_MN",2019,46.9205,-96.6707,149,218.299510040824,4.64189288961859,217.781299792052,218.866918373482,"interval",218.299510040824,"in_range","gauss","opt_within",890.499318181818,34.7056818181819,1477.06295454545,-97.4729545454545,118.242954545455,24.8570454545455,290.659090909091,6.34090909090907,1021.76444436364,166.060172318182,0.0848457394097615,0.593439966677923,0.0946400669460242,-1.20451217916651,0.479694631703826,0.50574108423146,-0.0477275810239522,0.457992677106046,0.119899405097418,0.684176153110099
"Moorhead_USDA","Moorhead_USDA","Fargo","Clay_MN",2020,46.9205,-96.6707,150,220.235026920801,22.1594275380604,213.870283595061,253,"interval",220.235026920801,"greater_than","gauss","opt_after",890.499318181818,78.0156818181819,1477.06295454545,50.1320454545455,118.242954545455,145.707045454545,290.659090909091,-1.65909090909093,1021.76444436364,198.310772318182,0.0848457394097615,1.31200928755971,0.0946400669460242,0.724812640162876,0.479694631703826,2.89769093140019,-0.0477275810239522,-0.228417290842866,0.119899405097418,1.2821007032581
"Moorhead_USDA","Moorhead_USDA","Fargo","Clay_MN",2022,46.9205,-96.6707,144,212.087550662796,7.66857080470949,211.212681627099,212.913038057713,"interval",212.087550662796,"in_range","gauss","opt_within",890.499318181818,35.0856818181819,1477.06295454545,40.9320454545455,118.242954545455,50.9770454545455,290.659090909091,-0.659090909090935,1021.76444436364,157.929766818182,0.0848457394097615,0.599744661712212,0.0946400669460242,0.604560695189261,0.479694631703826,1.0227268517784,-0.0477275810239522,-0.142616044849252,0.119899405097418,0.533438831909613
"Moorhead_USDA","Moorhead_USDA","Fargo","Clay_MN",2023,46.9205,-96.6707,156,220.382232733973,9.36588780285909,219.35552713648,222.113437062262,"interval",220.382232733973,"in_range","gauss","opt_within",890.499318181818,43.2256818181819,1477.06295454545,119.937045454546,118.242954545455,-9.01295454545453,290.659090909091,9.34090909090907,1021.76444436364,170.752972318182,0.0848457394097615,0.734797865867782,0.0946400669460242,1.63722427265018,0.479694631703826,-0.164638239919181,-0.0477275810239522,0.715396415086888,0.119899405097418,0.771180436098154
"Parsons_SARC","Parsons_SARC","LBDO","Labette_KS",2009,37.3497,-95.2841,182,233.57904284457,4.01114526496118,233.20217367458,234.158528126628,"interval",233.57904284457,"in_range","gauss","opt_within",1122.24238636364,-55.3823863636364,1900.05454545455,-74.8195454545455,181.278863636364,209.641136363636,320.318181818182,16.6818181818182,1228.34429976136,58.8755041363636,2.10284832243317,-0.901238444150093,2.58471181019181,-0.90841255922469,3.00114179865384,4.16312029820922,2.99995381878465,1.34525556181274,2.18455396395269,-1.3030223642935
"Parsons_SARC","Parsons_SARC","LBDO","Labette_KS",2010,37.3497,-95.2841,174,228.489466140233,6.01672645898644,227.161450674957,229.68120858423,"interval",228.489466140233,"in_range","gauss","opt_within",1122.24238636364,80.2126136363636,1900.05454545455,68.5254545454545,181.278863636364,-15.0288636363636,320.318181818182,8.68181818181819,1228.34429976136,185.088304136364,2.10284832243317,1.34845924841435,2.58471181019181,0.965230381236482,3.00114179865384,-0.28370942593971,2.99995381878465,0.658845593863826,2.18455396395269,1.03695678843295
"Parsons_SARC","Parsons_SARC","LBDO","Labette_KS",2013,37.3497,-95.2841,179,231.828846496826,3.23995015018817,230.972572533049,232.989623988233,"interval",231.828846496826,"in_range","gauss","opt_within",1122.24238636364,3.14761363636376,1900.05454545455,-32.4895454545454,181.278863636364,32.4511363636364,320.318181818182,-4.31818181818181,1228.34429976136,110.104404136364,2.10284832243317,0.0698505041577146,2.58471181019181,-0.35512290371022,3.00114179865384,0.656048776324016,2.99995381878465,-0.456570604053155,2.18455396395269,-0.353241058299909
"Parsons_SARC","Parsons_SARC","LBDO","Labette_KS",2020,37.3497,-95.2841,161,245.018946515944,4.19049052107103,244.277711321231,245.72902455878,"interval",245.018946515944,"in_range","gauss","opt_within",1122.24238636364,38.3726136363637,1900.05454545455,-37.0445454545454,181.278863636364,-45.6488636363636,320.318181818182,14.6818181818182,1228.34429976136,141.993304136364,2.10284832243317,0.65427914253363,2.58471181019181,-0.414660687335744,3.00114179865384,-0.889762419901701,2.99995381878465,1.17365306982551,2.18455396395269,0.237977591499307
"Tribune_SREC","Tribune_SREC","GRDO","Greeley_KS",1994,38.4721,-101.7724,144,214.131247279081,7.2943719725022,212.979835947618,216.505028658173,"interval",214.131247279081,"in_range","gauss","opt_within",968.856704545455,-17.3467045454546,1611.57204545455,30.4179545454547,118.934090909091,9.3359090909091,299.477272727273,9.52272727272725,1078.03116744318,90.1200859545455,0.76717643141873,-0.270176932874021,0.886469724274578,0.46713244720583,0.507340204698638,0.198535624960587,0.858402980758222,0.730996641631181,0.68225504279678,-0.723749342142013
"Tribune_SREC","Tribune_SREC","GRDO","Greeley_KS",1998,38.4721,-101.7724,149,209.317969526743,18.1950121197032,207.215751816357,211.451341537856,"interval",209.317969526743,"in_range","gauss","opt_within",968.856704545455,-46.0667045454546,1611.57204545455,-28.1770454545454,118.934090909091,64.8359090909091,299.477272727273,14.5227272727273,1078.03116744318,65.3279804545454,0.76717643141873,-0.746679147044535,0.886469724274578,-0.298754804503838,0.507340204698638,1.29703141741292,0.858402980758222,1.16000287159925,0.68225504279678,-1.1833937682398
"Tribune_SREC","Tribune_SREC","GRDO","Greeley_KS",1999,38.4721,-101.7724,153,211.298126938131,9.83926350650105,209.206295591947,212.284383950367,"interval",211.298126938131,"in_range","gauss","opt_within",968.856704545455,4.36829545454543,1611.57204545455,-14.6570454545454,118.934090909091,1.65590909090909,299.477272727273,6.52272727272725,1078.03116744318,118.513385954545,0.76717643141873,0.0901032057301817,0.886469724274578,-0.122036728846961,0.507340204698638,0.0465275585455609,0.858402980758222,0.47359290365034,0.68225504279678,-0.197338945755054
"Tribune_SREC","Tribune_SREC","GRDO","Greeley_KS",2001,38.4721,-101.7724,144,205.699717456093,NA,184,198,"interval",NA,"in_range","linear","opt_before",968.856704545455,1.00329545454542,1611.57204545455,29.4429545454548,118.934090909091,4.41590909090908,299.477272727273,-1.47727272727275,1078.03116744318,114.923674954545,0.76717643141873,0.0342734720712757,0.886469724274578,0.454388355211345,0.507340204698638,0.101155457413461,0.858402980758222,-0.212817064298572,0.68225504279678,-0.26389201251463
"Tribune_SREC","Tribune_SREC","GRDO","Greeley_KS",2002,38.4721,-101.7724,142,204.351653388057,NA,210,238,"interval",NA,"in_range","linear","opt_after",968.856704545455,19.5382954545454,1611.57204545455,68.7329545454547,118.934090909091,-118.934090909091,299.477272727273,-2.47727272727275,1078.03116744318,127.078674954545,0.76717643141873,0.341793268020107,0.886469724274578,0.967942585430183,0.507340204698638,-2.34027618220808,0.858402980758222,-0.298618310292186,0.68225504279678,-0.0385389056871928
"Tribune_SREC","Tribune_SREC","GRDO","Greeley_KS",2004,38.4721,-101.7724,138,205.323733891957,14.6077039974167,197.851392142539,265,"interval",205.323733891957,"greater_than","gauss","opt_after",968.856704545455,-110.206704545455,1611.57204545455,-93.0470454545452,118.934090909091,38.7259090909091,299.477272727273,7.52272727272725,1078.03116744318,14.7377859545454,0.76717643141873,-1.81084530362172,0.886469724274578,-1.14666172520366,0.507340204698638,0.780243577035795,0.858402980758222,0.559394149643954,0.68225504279678,-2.12133350543268
"Tribune_SREC","Tribune_SREC","GRDO","Greeley_KS",2007,38.4721,-101.7724,172,224.169352190623,6.48344190989233,223.165204569464,225.286518858002,"interval",224.169352190623,"in_range","gauss","opt_within",968.856704545455,68.8632954545454,1611.57204545455,39.2079545454546,118.934090909091,-40.7540909090909,299.477272727273,7.52272727272725,1078.03116744318,173.968985954545,0.76717643141873,1.16015927477361,0.886469724274578,0.582025338109968,0.507340204698638,-0.792881568623871,0.858402980758222,0.559394149643954,0.68225504279678,0.830805171972603
"Williston_REC","Williston_REC","Williston","Williams_ND",1980,48.139,-103.7383,136,212.025468321855,8.05276806348618,210.928557903337,214.682966791365,"interval",212.025468321855,"in_range","gauss","opt_within",791.693295454545,34.9367045454545,1361.94647727273,2.78352272727284,71.8222727272727,9.95772727272727,280.045454545455,11.9545454545454,924.822138909091,153.310384045454,-0.775550261412452,0.597272934681722,-0.583028930262054,0.105926558686579,-1.37714059676158,0.21084309624703,-1.13835379842673,0.939649671661107,-0.84898680366343,0.447795700732381
