"","location","year","latitude","longitude","n","planting_doy_combined","harvest_doy_combined","flower_doy_combined","county_state","State","CUM_GDD_70","GDD_modave","GDD_future","GDD_fixed","tot_precip","frost_day"
"2201","Onida","1980",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1177.66,964.01,1052.52655,1568.905,53.15,300
"2202","Onida","1981",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1039.06,921.38,1025.78985,1485.01,104.43,295
"2203","Onida","1982",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1058,916.095,1019.05375,1438.51,77.81,307
"2204","Onida","1983",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1181.525,985.45,1084.20875,1527.34,174.36,286
"2205","Onida","1984",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1114.27,960.985,1057.0557,1502.675,51.09,302
"2206","Onida","1985",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1017.47,869.86,975.75705,1485.39,135.28,274
"2207","Onida","1986",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1077.585,951.375,1044.5996,1476.215,46.26,285
"2208","Onida","1987",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1167.48,980.7,1071.55155,1559.215,86.57,283
"2209","Onida","1988",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1287.32,1018.53,1108.29765,1646.615,61.88,278
"2210","Onida","1989",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1163.55,963.66,1059.29375,1566.92,45.32,290
"2211","Onida","1990",44.8523,-100.2776,365,157,301.441810344828,224.876132930514,"Sully_SD","SD",1069.295,941.635,1040.65125,1525.48,63.75,282
"2212","Onida","1991",44.8523,-100.2776,365,163,301.441810344828,224.876132930514,"Sully_SD","SD",1096.285,976.73,1071.5282,1631.145,44.27,262
"2213","Onida","1992",44.8523,-100.2776,365,156,301.441810344828,233.205128205128,"Sully_SD","SD",811.93,787.43,925.61445,1327.885,88.92,289
"2214","Onida","1993",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",889.25,842.925,968.60535,1357,19.87,282
"2215","Onida","1994",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1000.055,904.89,1004.1307,1513.23,50.66,298
"2216","Onida","1995",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1079.735,953.245,1054.5868,1493.515,38.28,265
"2217","Onida","1996",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1045.465,932.55,1024.71155,1442.02,38.36,296
"2218","Onida","1997",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1018.825,934.815,1042.799,1502.54,105.28,294
"2219","Onida","1998",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1107.05,974.275,1074.5946,1554.095,41.07,309
"2220","Onida","1999",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1056.43,929.705,1037.35705,1480.45,215.02,275
"2221","Onida","2000",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1075.285,927.135,1033.0529,1498.71,79.61,280
"2222","Onida","2001",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1145.565,979.59,1078.0757,1558.375,101.84,289
"2223","Onida","2002",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1192.69,991.715,1083.2585,1562.385,108.01,286
"2224","Onida","2003",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1131.23,943.13,1033.0096,1469.865,32.99,299
"2225","Onida","2004",44.8523,-100.2776,365,156,299,229.4,"Sully_SD","SD",917.56,830.02,948.2159,1355.12,108.69,290
"2226","Onida","2005",44.8523,-100.2776,365,158,296,221.3625,"Sully_SD","SD",1142.455,972.155,1075.04845,1528.835,23.4,296
"2227","Onida","2006",44.8523,-100.2776,365,158,298,221.659574468085,"Sully_SD","SD",1258.235,1007.01,1096.9771,1602.73,143.48,285
"2228","Onida","2007",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1188.23,1012.32,1104.8396,1591.72,121.89,307
"2229","Onida","2008",44.8523,-100.2776,365,164,307,227.349206349206,"Sully_SD","SD",1066.34,947.01,1043.0882,1399.74,58.69,301
"2230","Onida","2009",44.8523,-100.2776,365,163,313,228.767857142857,"Sully_SD","SD",976.055,888.63,994.8154,1347.92,99.18,282
"2231","Onida","2010",44.8523,-100.2776,365,160,303,223.448275862069,"Sully_SD","SD",1082.61,954.675,1053.6893,1479.37,59.41,301
"2232","Onida","2011",44.8523,-100.2776,365,159,293,224.876132930514,"Sully_SD","SD",1078.95,960.545,1068.12455,1483.975,103.83,293
"2233","Onida","2012",44.8523,-100.2776,365,163,283,222.576271186441,"Sully_SD","SD",1184.62,983.67,1075.5021,1555.295,28.58,279
"2234","Onida","2013",44.8523,-100.2776,365,166,318,228.882352941176,"Sully_SD","SD",1062.95,957.34,1056.17015,1531.745,98.89,297
"2235","Onida","2014",44.8523,-100.2776,365,160,300,222.942307692308,"Sully_SD","SD",974.95,906.725,1016.7965,1436.975,66.68,302
"2236","Onida","2015",44.8523,-100.2776,365,156,290,219.44,"Sully_SD","SD",1100.275,969.19,1067.38015,1495.56,93.84,317
"2237","Onida","2016",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1167.91,986.26,1074.26155,1557.545,135.45,323
"2238","Onida","2017",44.8523,-100.2776,365,166,307,224.876132930514,"Sully_SD","SD",1118.73,954.74,1052.54515,1533.8,133.86,300
"2239","Onida","2018",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1103.78,965.965,1062.5246,1599.715,13.23,288
"2240","Onida","2019",44.8523,-100.2776,365,160.001937984496,301.441810344828,224.876132930514,"Sully_SD","SD",1017.485,948.795,1056.0257,1442.535,179.54,297
"2241","Onida","2020",44.8523,-100.2776,365,168,309,224.876132930514,"Sully_SD","SD",1172.015,1010.16,1101.14905,1540.015,103.31,292
"2242","Onida","2021",44.8523,-100.2776,365,154,306,224.876132930514,"Sully_SD","SD",1222.655,1012.29,1103.02905,1581.685,94.7,305
"2243","Onida","2022",44.8523,-100.2776,365,160,299,224.876132930514,"Sully_SD","SD",1164.665,998.235,1090.55515,1544.745,51.91,280
"2244","Onida","2023",44.8523,-100.2776,365,152,312,224.876132930514,"Sully_SD","SD",1077.89,958.515,1060.4643,1606.695,108.97,300
"2245","Onida-NuSun","1980",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1170.81,950.32,1040.0471,1564.415,59.37,300
"2246","Onida-NuSun","1981",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1039.75,916.88,1020.23985,1483.345,114.34,295
"2247","Onida-NuSun","1982",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1021.34,890.87,998.33095,1442.6,91.49,294
"2248","Onida-NuSun","1983",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1148.86,963.9,1062.0932,1530.265,145.67,286
"2249","Onida-NuSun","1984",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1090.58,943.01,1041.91765,1503.57,39.83,302
"2250","Onida-NuSun","1985",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1033.915,876.51,979.06595,1482.455,120.49,274
"2251","Onida-NuSun","1986",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1067.935,945.52,1040.8596,1478.76,55.05,285
"2252","Onida-NuSun","1987",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1180.495,979.96,1070.5596,1560.04,74.43,283
"2253","Onida-NuSun","1988",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1277.43,1011.455,1101.32765,1644.565,55.44,278
"2254","Onida-NuSun","1989",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1141.235,945.265,1041.8718,1563.675,56.87,290
"2255","Onida-NuSun","1990",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1048.705,922.8,1020.52375,1520.585,73.45,282
"2256","Onida-NuSun","1991",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1066.54,961.33,1056.28265,1631.78,37.14,262
"2257","Onida-NuSun","1992",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",802.245,776.98,912.6978,1330.065,132.33,289
"2258","Onida-NuSun","1993",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",876.1,831.865,959.93145,1366.455,30.16,282
"2259","Onida-NuSun","1994",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",977.605,894.355,996.5368,1511.145,46.88,298
"2260","Onida-NuSun","1995",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1038.25,922.22,1027.08095,1497.46,71.26,265
"2261","Onida-NuSun","1996",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1021.635,916.39,1011.22765,1440.665,66.15,296
"2262","Onida-NuSun","1997",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1023.38,939.065,1043.32485,1503.82,103.59,294
"2263","Onida-NuSun","1998",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1053.605,936.34,1039.9643,1555.35,55.54,309
"2264","Onida-NuSun","1999",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1054.43,931.54,1039.2829,1488.275,216.87,275
"2265","Onida-NuSun","2000",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1084.32,923.905,1027.36095,1503.78,79.52,280
"2266","Onida-NuSun","2001",44.7056,-100.0655,365,154,289,219.897959183673,"Sully_SD","SD",1138.285,973.33,1078.43345,1562.095,102.38,289
"2267","Onida-NuSun","2002",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1215.505,1001.92,1092.0985,1560.41,165.12,286
"2268","Onida-NuSun","2003",44.7056,-100.0655,365,158,289,225.814814814815,"Sully_SD","SD",1115.11,937.57,1031.44125,1471.48,29.82,299
"2269","Onida-NuSun","2004",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",903.135,818.155,934.07535,1358.35,107.45,290
"2270","Onida-NuSun","2005",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1128.25,957.205,1058.17485,1526.96,8.35,296
"2271","Onida-NuSun","2006",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1222.885,982.145,1070.7096,1587.525,150.33,285
"2272","Onida-NuSun","2007",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1164.465,992.855,1085.0896,1589.335,111.94,307
"2273","Onida-NuSun","2008",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",993.695,890.265,994.909,1394.54,54.7,301
"2274","Onida-NuSun","2009",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",921.43,833.335,938.25705,1345.85,114.57,282
"2275","Onida-NuSun","2010",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1060.63,938.56,1039.0468,1479.84,90.04,301
"2276","Onida-NuSun","2011",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1069.37,950.04,1055.76095,1489.41,109.53,293
"2277","Onida-NuSun","2012",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1190.235,983.765,1073.8546,1557.105,28.34,279
"2278","Onida-NuSun","2013",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",989.68,908.42,1013.32375,1527.295,100.33,297
"2279","Onida-NuSun","2014",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",932.96,867.815,979.39705,1439.47,71.92,302
"2280","Onida-NuSun","2015",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1083.63,954.275,1050.54265,1492.36,117.52,317
"2281","Onida-NuSun","2016",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1146.37,974.07,1064.16155,1555.72,134.76,323
"2282","Onida-NuSun","2017",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1120.84,943.43,1039.0746,1527.3,118.26,300
"2283","Onida-NuSun","2018",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1096.6,961.03,1057.8446,1592.49,19.8,288
"2284","Onida-NuSun","2019",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1024.71,951.15,1059.38485,1447.135,180.7,297
"2285","Onida-NuSun","2020",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1108.16,980.4,1074.13655,1544.965,104.28,292
"2286","Onida-NuSun","2021",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1199.21,996.445,1085.8835,1587.195,121.33,305
"2287","Onida-NuSun","2022",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1127.71,969.085,1063.8157,1552.325,77.07,280
"2288","Onida-NuSun","2023",44.7056,-100.0655,365,156.097087378641,289,223,"Sully_SD","SD",1051.605,939.665,1041.6568,1609.985,88.71,300
"2289","Perkins","1980",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1242.535,990.645,1078.3935,1569.81,60.88,298
"2290","Perkins","1981",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1115.75,957.565,1050.3346,1502.38,136.62,296
"2291","Perkins","1982",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1078.505,924.49,1024.77375,1479.25,118.29,293
"2292","Perkins","1983",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1199.765,976.575,1068.79265,1536.88,20.88,264
"2293","Perkins","1984",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1158.79,965.89,1055.12655,1575.14,23.13,273
"2294","Perkins","1985",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1085.98,910.64,1002.04015,1539.365,52.07,273
"2295","Perkins","1986",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1185.88,971.78,1058.66155,1539.805,50.16,285
"2296","Perkins","1987",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1174.4,970.565,1059.59655,1578.15,76.91,284
"2297","Perkins","1988",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1239.985,1001.11,1087.4985,1615.77,53.39,302
"2298","Perkins","1989",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1094.595,943.275,1038.7732,1562.53,136.77,292
"2299","Perkins","1990",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1123.42,946.37,1039.8596,1555.845,74.31,291
"2300","Perkins","1991",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1131.275,969.88,1062.5646,1640.16,37.51,301
"2301","Perkins","1992",40.842,-101.7251,365,163,297,226.363636363636,"Perkins_NE","NE",984.255,911.035,1015.7343,1433.24,141.96,290
"2302","Perkins","1993",40.842,-101.7251,365,159,285,226.363636363636,"Perkins_NE","NE",1034.025,925.32,1024.1893,1466.775,143.67,300
"2303","Perkins","1994",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1128.45,959.415,1045.9135,1622.69,43.73,298
"2304","Perkins","1995",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1110.755,925.005,1023.1168,1449.295,39.51,297
"2305","Perkins","1996",40.842,-101.7251,365,159,293,226.363636363636,"Perkins_NE","NE",1099.345,974.845,1067.9671,1524.26,191.86,292
"2306","Perkins","1997",40.842,-101.7251,365,164,303,226.363636363636,"Perkins_NE","NE",1124.35,972.105,1067.1232,1552.525,67.06,298
"2307","Perkins","1998",40.842,-101.7251,365,155,321,226.363636363636,"Perkins_NE","NE",1062.585,932.85,1034.44985,1568.715,65.81,314
"2308","Perkins","1999",40.842,-101.7251,365,155,293,226.363636363636,"Perkins_NE","NE",1114.635,963.395,1066.74735,1568.535,233.28,290
"2309","Perkins","2000",40.842,-101.7251,365,151,300,226.363636363636,"Perkins_NE","NE",1153.395,939.255,1037.41735,1607.28,71.4,281
"2310","Perkins","2001",40.842,-101.7251,365,153,298,226.363636363636,"Perkins_NE","NE",1210.63,982.005,1078.1193,1592.355,111.56,299
"2311","Perkins","2002",40.842,-101.7251,365,158,288,226.363636363636,"Perkins_NE","NE",1290.11,1023.18,1111.26405,1603.63,112.27,296
"2312","Perkins","2003",40.842,-101.7251,365,162,301,226.363636363636,"Perkins_NE","NE",1235.725,998.09,1088.4471,1557.66,70.55,299
"2313","Perkins","2004",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",976.11,850.04,960.8712,1452.465,72.61,307
"2314","Perkins","2005",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1186.355,964.77,1062.10875,1568.63,80.81,296
"2315","Perkins","2006",40.842,-101.7251,365,157,297,226.363636363636,"Perkins_NE","NE",1254.87,1019.45,1107.74405,1624.73,78.53,295
"2316","Perkins","2007",40.842,-101.7251,365,159,290,226.363636363636,"Perkins_NE","NE",1207.79,1017.9,1108.27765,1641.34,108.99,310
"2317","Perkins","2008",40.842,-101.7251,365,165,295,226.363636363636,"Perkins_NE","NE",1137.125,958.975,1052.0482,1488.555,151.26,301
"2318","Perkins","2009",40.842,-101.7251,365,181,323,226.363636363636,"Perkins_NE","NE",1046.285,927.51,1024.2182,1482.455,93.64,282
"2319","Perkins","2010",40.842,-101.7251,365,169,291,226.363636363636,"Perkins_NE","NE",1200.785,1005.755,1095.3421,1532.295,76.15,302
"2320","Perkins","2011",40.842,-101.7251,365,159,318,226.363636363636,"Perkins_NE","NE",1165.79,991.045,1085.3982,1546.465,93.99,300
"2321","Perkins","2012",40.842,-101.7251,365,164,298,226.363636363636,"Perkins_NE","NE",1292.385,997.845,1087.0921,1614.75,28.61,281
"2322","Perkins","2013",40.842,-101.7251,365,171,298.509695290859,226.363636363636,"Perkins_NE","NE",1179.49,987.725,1080.56515,1582.915,113.87,306
"2323","Perkins","2014",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1089.045,931.205,1023.4757,1512.48,124.77,302
"2324","Perkins","2015",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1120.115,955.28,1052.0918,1488.32,80.32,302
"2325","Perkins","2016",40.842,-101.7251,365,163,298.509695290859,223.538461538462,"Perkins_NE","NE",1212.095,1005.115,1101.45125,1559.305,82.99,317
"2326","Perkins","2017",40.842,-101.7251,365,164,298.509695290859,228.2,"Perkins_NE","NE",1134.99,949.62,1044.8432,1517.56,124.12,300
"2327","Perkins","2018",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1117.65,965.23,1061.21655,1583.11,113.13,284
"2328","Perkins","2019",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1102.77,947.635,1040.8357,1481.405,145.75,284
"2329","Perkins","2020",40.842,-101.7251,365,128,298.509695290859,226.363636363636,"Perkins_NE","NE",968.955,819.355,922.1179,1556.455,112.02,297
"2330","Perkins","2021",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1201.255,984.585,1071.9685,1589.27,59.85,317
"2331","Perkins","2022",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1279.53,1010.355,1097.6135,1593.46,21.01,309
"2332","Perkins","2023",40.842,-101.7251,365,160.156542056075,298.509695290859,226.363636363636,"Perkins_NE","NE",1074.05,930.655,1030.5079,1573,56.35,300
"2333","Platte","1980",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1198.045,977.11,1065.9046,1637.425,140.66,299
"2334","Platte","1981",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1083.19,930.405,1029.16985,1574.235,135.6,295
"2335","Platte","1982",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",982.635,875.58,990.52925,1568.48,103.67,294
"2336","Platte","1983",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1045.805,912.93,1018.10955,1609.435,94.42,286
"2337","Platte","1984",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1019.68,907.305,1000.46875,1590.375,156.25,297
"2338","Platte","1985",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1004.85,862.7,971.16315,1526.16,198.62,303
"2339","Platte","1986",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1099.865,962.155,1064.97595,1595.05,32.44,286
"2340","Platte","1987",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1162.16,976.54,1072.8368,1644.805,138.5,283
"2341","Platte","1988",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1229.335,1014.04,1105.8296,1696.725,90.18,302
"2342","Platte","1989",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1060.58,912.645,1012.3293,1614.98,118.65,291
"2343","Platte","1990",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1036.66,919.67,1028.35595,1582.185,105.09,291
"2344","Platte","1991",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1160.11,1006.09,1099.9696,1723.66,58.31,262
"2345","Platte","1992",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",789.095,776.425,899.4848,1411.175,212.66,290
"2346","Platte","1993",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",876.025,832.1,955.46645,1477.19,173.2,282
"2347","Platte","1994",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",998.795,911.93,1013.47595,1577.86,80.97,298
"2348","Platte","1995",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1014.61,888.96,998.66845,1560.34,107.63,306
"2349","Platte","1996",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",945.335,867.69,977.2351,1529.48,67.51,304
"2350","Platte","1997",43.3869,-98.8445,365,139,283,210.522727272727,"Charles Mix_SD","SD",1004.15,898.13,1006.0876,1561.6,126.41,298
"2351","Platte","1998",43.3869,-98.8445,365,147,283,210.522727272727,"Charles Mix_SD","SD",1024.02,930.03,1034.994,1617.505,109.91,310
"2352","Platte","1999",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1036.555,930.39,1041.23315,1576.375,71.79,275
"2353","Platte","2000",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1020.365,888.775,998.2773,1596.825,74.54,280
"2354","Platte","2001",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1049.68,927.305,1038.8773,1637.185,46.61,289
"2355","Platte","2002",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1235.9,1005.21,1096.8246,1644.025,110.28,296
"2356","Platte","2003",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1021.965,891.92,997.0851,1546.405,31.75,299
"2357","Platte","2004",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",929.97,837.64,956.49035,1480.475,55.12,316
"2358","Platte","2005",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1084.495,942.58,1051.5012,1627.62,33.97,280
"2359","Platte","2006",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1196.625,979.135,1070.2496,1627.32,81.26,285
"2360","Platte","2007",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1102.52,961.665,1065.56595,1708.875,130.37,310
"2361","Platte","2008",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",980.665,885.205,994.92595,1508.785,101.89,301
"2362","Platte","2009",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",920.01,846.77,962.4473,1472.045,172.11,283
"2363","Platte","2010",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1079.915,967.1,1066.9029,1594.035,154.45,309
"2364","Platte","2011",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1077.89,943.295,1054.01925,1590.31,132.7,293
"2365","Platte","2012",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1211.085,986.665,1082.8654,1651.215,42.65,280
"2366","Platte","2013",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",984.22,903.115,1013.8162,1589.905,154.03,310
"2367","Platte","2014",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1001.235,901.565,1002.44985,1524.6,196.83,302
"2368","Platte","2015",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1032.585,928.515,1029.6918,1556.255,133.83,317
"2369","Platte","2016",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1117.99,973.165,1069.4557,1639.91,96.59,324
"2370","Platte","2017",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1106.08,939.665,1036.89625,1551.315,155.69,301
"2371","Platte","2018",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1116.425,1000.65,1100.11875,1681.125,175.78,288
"2372","Platte","2019",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1042.24,943.265,1049.019,1539.92,231.2,301
"2373","Platte","2020",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1114.1,987.9,1089.9168,1606.25,77.12,298
"2374","Platte","2021",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1125.19,953.875,1051.78375,1640.47,86.43,306
"2375","Platte","2022",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1095.545,937.2,1040.18955,1618.69,56.18,291
"2376","Platte","2023",43.3869,-98.8445,365,143.408163265306,283,210.522727272727,"Charles Mix_SD","SD",1097.91,960.52,1055.3207,1666.88,163.01,300
"2377","Presho","1980",43.9097,-100.0587,365,168.724770642202,300.890756302521,239.483333333333,"Lyman_SD","SD",1294.705,1000.785,1086.6835,1608.96,107.78,299
"2378","Presho","1981",43.9097,-100.0587,365,168.724770642202,300.890756302521,239.483333333333,"Lyman_SD","SD",1144.745,968.655,1060.7296,1531.85,32.69,295
