"csv_file","fname","Trial_ID","Location","State","Year","Unif_Brand","Unif_Hybrid","Unif_Name","planting_date","harvest_date","planting_doy","harvest_doy","lat","lon","named_location","garden_city","garden_county","geolocation_precision","crop_failure","yield_adj_needed","Irrigated","Oil_Confection","variety_traits","oil_pct","yield_lb_acre","flower_50pct_days_past_planting","flower_50_doy","mature_days_past_planting","mature_doy","mature_days_past_planting_censored","oil_yield_lb_acre_new","harvest_moisture_pct","height_cm","plants_per_thousandth_acre","head_diameter_cm","seed_weight_grams_per_200","test_weight_lbs_bushel"
"WY_1999.csv","Laramie","Laramie_1999","Laramie","WY",1999,"Interstate","Hysun 450","Interstate_Hysun 450",19990602,19991014,153,287,41.0462,-104.3627,"Laramie_Butler","Carpenter","Laramie","city","N",NA,"dryland","oil","oil",41.9,1080,NA,NA,NA,NA,"not_censored",452.52,NA,116.84,NA,NA,NA,25.4
"WY_1999.csv","Laramie","Laramie_1999","Laramie","WY",1999,"Cargill","SF 290","Cargill_SF 290",19990602,19991014,153,287,41.0462,-104.3627,"Laramie_Butler","Carpenter","Laramie","city","N",NA,"dryland","oil","oil",43.6,1070,NA,NA,NA,NA,"not_censored",466.52,NA,109.22,NA,NA,NA,24.8
"WY_1999.csv","Laramie","Laramie_1999","Laramie","WY",1999,"Mycogen","8488NS","Mycogen_8488NS",19990602,19991014,153,287,41.0462,-104.3627,"Laramie_Butler","Carpenter","Laramie","city","N",NA,"dryland","oil","oil",44.8,1050,NA,NA,NA,NA,"not_censored",470.4,NA,127,NA,NA,NA,28.4
"WY_1999.csv","Laramie","Laramie_1999","Laramie","WY",1999,"Dekalb","SF9813","Dekalb_SF9813",19990602,19991014,153,287,41.0462,-104.3627,"Laramie_Butler","Carpenter","Laramie","city","N",NA,"dryland","oil","oil",46.3,1040,NA,NA,NA,NA,"not_censored",481.52,NA,124.46,NA,NA,NA,30
"WY_1999.csv","Laramie","Laramie_1999","Laramie","WY",1999,"Dekalb","SF9859","Dekalb_SF9859",19990602,19991014,153,287,41.0462,-104.3627,"Laramie_Butler","Carpenter","Laramie","city","N",NA,"dryland","oil","oil",43.6,1010,NA,NA,NA,NA,"not_censored",440.36,NA,134.62,NA,NA,NA,28.9
"WY_1999.csv","Laramie","Laramie_1999","Laramie","WY",1999,"Dekalb","SF9837","Dekalb_SF9837",19990602,19991014,153,287,41.0462,-104.3627,"Laramie_Butler","Carpenter","Laramie","city","N",NA,"dryland","oil","oil",45.5,980,NA,NA,NA,NA,"not_censored",445.9,NA,129.54,NA,NA,NA,29.8
"WY_1999.csv","Laramie","Laramie_1999","Laramie","WY",1999,"Interstate","IS 6767","Interstate_IS 6767",19990602,19991014,153,287,41.0462,-104.3627,"Laramie_Butler","Carpenter","Laramie","city","N",NA,"dryland","oil","oil",47.1,980,NA,NA,NA,NA,"not_censored",461.58,NA,124.46,NA,NA,NA,29.7
"WY_2005.csv","Lingle dryland","Lingle_2005","Lingle","WY",2005,"Pioneer","63M91","Pioneer_63M91",20050622,20051111,173,315,42.1301,-104.392,"Lingle_SAREC","Lingle","Goshen","farm","N",NA,"dryland","oil","oil",NA,1210,NA,NA,NA,NA,"not_censored",NA,NA,101.6,NA,NA,NA,NA
"WY_2005.csv","Lingle dryland","Lingle_2005","Lingle","WY",2005,"Pioneer","63M80","Pioneer_63M80",20050622,20051111,173,315,42.1301,-104.392,"Lingle_SAREC","Lingle","Goshen","farm","N",NA,"dryland","oil","oil",NA,1160,NA,NA,NA,NA,"not_censored",NA,NA,104.14,NA,NA,NA,NA
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","306 DMR NS","Croplan Genetics_306 DMR NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",43.5,1283,74.5,210.5,NA,NA,"not_censored",558.105,9.2,91.186,19.2,NA,NA,31.2
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","3080 DMR NS","Croplan Genetics_3080 DMR NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",44.9,957,74.8,210.8,NA,NA,"not_censored",429.693,9.3,91.44,19.3,NA,NA,30.3
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","325 DMR NS","Croplan Genetics_325 DMR NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",41.1,875,77.8,213.8,NA,NA,"not_censored",359.625,20.8,91.186,17.8,NA,NA,30.7
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","356 NS","Croplan Genetics_356 NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",42.4,1233,81.3,217.3,NA,NA,"not_censored",522.792,23.7,99.314,18.5,NA,NA,33.8
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","369 DMR NS","Croplan Genetics_369 DMR NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",41.9,983,79.5,215.5,NA,NA,"not_censored",411.877,15.8,98.806,15.2,NA,NA,29.5
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","528 CLDMRNS","Croplan Genetics_528 CLDMRNS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,CL,MR_oil",40.8,765,80.8,216.8,NA,NA,"not_censored",312.12,9.9,101.346,15.9,NA,NA,32.6
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","551 CLNS","Croplan Genetics_551 CLNS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,CL_oil",44.5,1057,80.8,216.8,NA,NA,"not_censored",470.365,18.5,110.744,17,NA,NA,31.1
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","564 CL NS","Croplan Genetics_564 CL NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,CL_oil",45.5,1161,81.3,217.3,NA,NA,"not_censored",528.255,21.7,102.616,17.1,NA,NA,34.9
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Croplan Genetics","803 DMR NS","Croplan Genetics_803 DMR NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",43.3,1021,72.3,208.3,NA,NA,"not_censored",442.093,11,91.44,18.7,NA,NA,30.8
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dekalb","DKF29-30","Dekalb_DKF29-30",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",43.5,1200,73.8,209.8,NA,NA,"not_censored",522,9.3,93.218,17.4,NA,NA,31.1
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Syngenta","3433 NS/DM","Syngenta_3433 NS/DM",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",44.1,921,79.5,215.5,NA,NA,"not_censored",406.161,10.9,100.076,19.8,NA,NA,34.7
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dekalb","DKF34-80CL","Dekalb_DKF34-80CL",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,CL,DM_oil",42.2,1081,80,216,NA,NA,"not_censored",456.182,13,99.06,15.9,NA,NA,31.2
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dekalb","DKF37-31NS","Dekalb_DKF37-31NS",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",43.4,1179,80.8,216.8,NA,NA,"not_censored",511.686,14.1,97.536,16.5,NA,NA,34.8
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Syngenta","3845 HO","Syngenta_3845 HO",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",44.1,1175,80.5,216.5,NA,NA,"not_censored",518.175,16.6,105.156,16.3,NA,NA,33.7
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Syngenta","3980 CL","Syngenta_3980 CL",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,CL_oil",42.8,1081,82,218,NA,NA,"not_censored",462.668,17,104.902,18.5,NA,NA,32.9
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Interstate","IS 6131 NS/DM","Interstate_IS 6131 NS/DM",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",44.1,1089,74.8,210.8,NA,NA,"not_censored",480.249,8.6,88.9,17.3,NA,NA,32
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Syngenta","7120 HO/DM","Syngenta_7120 HO/DM",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","HO,DM_oil",42.6,1286,75.3,211.3,NA,NA,"not_censored",547.836,10.1,94.234,15.8,NA,NA,31.4
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dyna-Gro","91H44","Dyna-Gro_91H44",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","HO_oil",45.1,1107,72.5,208.5,NA,NA,"not_censored",499.257,11,89.916,16.2,NA,NA,32.9
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dyna-Gro","92N53","Dyna-Gro_92N53",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",46.2,1111,74.5,210.5,NA,NA,"not_censored",513.282,11.4,94.234,18.9,NA,NA,33.1
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dyna-Gro","93H11","Dyna-Gro_93H11",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","HO_oil",45.2,1030,75.8,211.8,NA,NA,"not_censored",465.56,12.1,102.108,19.2,NA,NA,32
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dyna-Gro","93H26","Dyna-Gro_93H26",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",45.2,1274,81.3,217.3,NA,NA,"not_censored",575.848,17.3,95.504,16.5,NA,NA,34.6
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Dyna-Gro","93H89CL","Dyna-Gro_93H89CL",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",43.9,1137,73.8,209.8,NA,NA,"not_censored",499.143,16.5,106.426,17.6,NA,NA,32.3
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Monsanto","MH6640","Monsanto_MH6640",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",42.4,1006,80.8,216.8,NA,NA,"not_censored",426.544,10.8,93.218,19.4,NA,NA,33
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Monsanto","MH6643","Monsanto_MH6643",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",43.7,1018,74.3,210.3,NA,NA,"not_censored",444.866,13,94.488,19.4,NA,NA,31.5
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Monsanto","MH7632","Monsanto_MH7632",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",42.6,1167,82,218,NA,NA,"not_censored",497.142,18.1,99.822,19.5,NA,NA,34.1
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Monsanto","MH7633","Monsanto_MH7633",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",40.3,1168,81.5,217.5,NA,NA,"not_censored",470.704,20.3,103.378,16.6,NA,NA,33.5
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Mycogen","8D310","Mycogen_8D310",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",39.1,1081,77.3,213.3,NA,NA,"not_censored",422.671,16,104.394,16,NA,NA,29.7
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Mycogen","8H449DM","Mycogen_8H449DM",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","HO,DM_oil",46.4,1342,78.8,214.8,NA,NA,"not_censored",622.688,23,96.012,18.5,NA,NA,34.5
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Mycogen","8N270","Mycogen_8N270",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",41.9,1012,73.5,209.5,NA,NA,"not_censored",424.028,10.3,84.582,16.5,NA,NA,31.8
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Mycogen","8N337DM","Mycogen_8N337DM",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",46,1080,73.5,209.5,NA,NA,"not_censored",496.8,12.3,101.6,19.1,NA,NA,32.8
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Mycogen","8N358CLDM","Mycogen_8N358CLDM",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,CL,DM_oil",46,1075,78.3,214.3,NA,NA,"not_censored",494.5,13.1,97.536,19.2,NA,NA,32.5
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Seeds 2000","Defender Plus","Seeds 2000_Defender Plus",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS,DM_oil",40.6,1034,79,215,NA,NA,"not_censored",419.804,11,91.44,15.3,NA,NA,30.7
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Seeds 2000","Teton HO-DMR","Seeds 2000_Teton HO-DMR",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","HO_oil",42.9,863,79.3,215.3,NA,NA,"not_censored",370.227,13.7,84.074,19.2,NA,NA,30.8
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Seeds 2000","X4206 HO-DMR","Seeds 2000_X4206 HO-DMR",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","HO_oil",44.1,928,75.3,211.3,NA,NA,"not_censored",409.248,9.6,83.566,18,NA,NA,29.8
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"Triumph","s7322","Triumph_s7322",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","NS_oil",44.4,1011,83.8,219.8,NA,NA,"not_censored",448.884,31.9,70.358,15.5,NA,NA,33.6
"Williston_2008.csv","2008","Williston_2008","Williston","ND",2008,"USDA","894","USDA_894",20080515,20081009,136,283,48.139,-103.7383,"Williston_REC","Williston","Williams","farm","N",NA,"dryland","oil","Trad_oil",41.2,996,79,215,NA,NA,"not_censored",410.352,11.1,100.584,18.6,NA,NA,32.4
"commercial oilseed 2001_excel_app_final.csv","HYB2001","Pierre_2001","Pierre","SD",2001,"undetermined","undetermined","undetermined_undetermined",20010517,20010926,137,269,44.2929,-100.0067,"Pierre_DLAK","Pierre","Hughes","farm","N",NA,"dryland","oil","NuSun_oil",36.47,779.18,NA,NA,NA,NA,"not_censored",284.166946,8,179,18.192,NA,NA,24.22
"commercial oilseed 2001_excel_app_final.csv","HYB2001","Pierre_2001","Pierre","SD",2001,"undetermined","undetermined","undetermined_undetermined",20010517,20010926,137,269,44.2929,-100.0067,"Pierre_DLAK","Pierre","Hughes","farm","N",NA,"dryland","oil","NuSun_oil",35.19,1300.83,NA,NA,NA,NA,"not_censored",457.762077,7.9,163,18.192,NA,NA,26.76
"commercial oilseed 2001_excel_app_final.csv","HYB2001","Pierre_2001","Pierre","SD",2001,"undetermined","undetermined","undetermined_undetermined",20010517,20010926,137,269,44.2929,-100.0067,"Pierre_DLAK","Pierre","Hughes","farm","N",NA,"dryland","oil","NuSun_oil",35.8,1018.27,NA,NA,NA,NA,"not_censored",364.54066,12.5,179,18.192,NA,NA,26.73
"commercial oilseed 2001_excel_app_final.csv","HYB2001","Pierre_2001","Pierre","SD",2001,"undetermined","undetermined","undetermined_undetermined",20010517,20010926,137,269,44.2929,-100.0067,"Pierre_DLAK","Pierre","Hughes","farm","N",NA,"dryland","oil","NuSun_oil",34.59,940.55,NA,NA,NA,NA,"not_censored",325.336245,12.2,174,18.192,NA,NA,25.78
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",46.4,2557.7,61,218,115,272,"not_censored",1186.7728,12.7,108,17.4,NA,NA,26.6
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",49.3,2074.22,61,218,109,266,"not_censored",1022.59046,10.6,116,17.4,NA,NA,28.7
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",48.1,2205.33,61,218,106,263,"not_censored",1060.76373,11.4,105,17.4,NA,NA,28.6
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",49,2174.5,61,218,103,260,"not_censored",1065.505,10.7,95,17.4,NA,NA,29.9
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",47.6,1995.37,63,220,107,264,"not_censored",949.79612,8.3,97,17.4,NA,NA,27.7
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",49.6,2964.52,61,218,107,264,"not_censored",1470.40192,13.5,100,17.4,NA,NA,30.3
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",44.6,1818.46,61,218,105,262,"not_censored",811.03316,11.2,119,17.4,NA,NA,29.2
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",47,2074.22,61,218,113,270,"not_censored",974.8834,11.7,110,17.4,NA,NA,30.7
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",48.5,2389.69,NA,NA,NA,NA,"not_censored",1158.99965,10.9,98,17.4,NA,NA,29.7
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",48.5,2666.81,NA,NA,NA,NA,"not_censored",1293.40285,10.9,113,17.4,NA,NA,28.7
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",47.6,1820.32,NA,NA,NA,NA,"not_censored",866.47232,10.3,116,17.4,NA,NA,29.4
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Miller_2007","Miller","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070606,20071025,157,298,44.5178,-98.9379,"St_Lawrence_Bertsch_2","St. Lawrence","Hand","city","N",NA,"dryland","oil","NS_oil",48.4,2573.82,NA,NA,NA,NA,"not_censored",1245.72888,10.8,111,17.4,NA,NA,29.6
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",47.3,1921.01,NA,NA,NA,NA,"not_censored",908.63773,12.3,111,17.4,NA,NA,29.1
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",48.3,1563.63,NA,NA,NA,NA,"not_censored",755.23329,12.4,127,17.4,NA,NA,28.6
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",48.8,1595.3,NA,NA,NA,NA,"not_censored",778.5064,12.7,109,17.4,NA,NA,27
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",45.5,1830.98,NA,NA,NA,NA,"not_censored",833.0959,12.1,118,17.4,NA,NA,29.2
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",49.2,2022.31,NA,NA,NA,NA,"not_censored",994.97652,12.9,99,17.4,NA,NA,28.6
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",45.9,1651.95,NA,NA,NA,NA,"not_censored",758.24505,12.9,108,17.4,NA,NA,28.1
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",48.9,1883.92,NA,NA,NA,NA,"not_censored",921.23688,13.6,115,17.4,NA,NA,29
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Eureka_2007","Eureka","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070605,20071101,156,305,45.7694,-99.6196,"Eureka_2","Eureka","McPherson","city","N",NA,"dryland","oil","NS_oil",48,1895.62,NA,NA,NA,NA,"not_censored",909.8976,13.9,102,17.4,NA,NA,28.5
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Presho_2007","Presho","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070620,20071027,171,300,43.9097,-100.0587,"Presho_Stanley","Presho","Lyman","city","N",NA,"dryland","oil","NS_oil",42.5,1449.69,NA,NA,NA,NA,"not_censored",616.11825,12,89,17.4,NA,NA,25.3
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Presho_2007","Presho","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070620,20071027,171,300,43.9097,-100.0587,"Presho_Stanley","Presho","Lyman","city","N",NA,"dryland","oil","NS_oil",43.1,1429.42,NA,NA,NA,NA,"not_censored",616.08002,11.3,92,17.4,NA,NA,26.1
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Presho_2007","Presho","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070620,20071027,171,300,43.9097,-100.0587,"Presho_Stanley","Presho","Lyman","city","N",NA,"dryland","oil","NS_oil",42.7,1428.67,NA,NA,NA,NA,"not_censored",610.04209,11.2,81,17.4,NA,NA,25.8
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Presho_2007","Presho","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070620,20071027,171,300,43.9097,-100.0587,"Presho_Stanley","Presho","Lyman","city","N",NA,"dryland","oil","NS_oil",41.9,1230.44,NA,NA,NA,NA,"not_censored",515.55436,10.9,83,17.4,NA,NA,24.4
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Presho_2007","Presho","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070620,20071027,171,300,43.9097,-100.0587,"Presho_Stanley","Presho","Lyman","city","N",NA,"dryland","oil","NS_oil",42.9,1528.48,NA,NA,NA,NA,"not_censored",655.71792,12.2,97,17.4,NA,NA,25
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Presho_2007","Presho","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070620,20071027,171,300,43.9097,-100.0587,"Presho_Stanley","Presho","Lyman","city","N",NA,"dryland","oil","NS_oil",43,1799.47,NA,NA,NA,NA,"not_censored",773.7721,12.4,97,16.6,NA,NA,26.1
"commercial oilseed 2007_excel_app_final.csv","commercial oilseed 2007","Presho_2007","Presho","SD",2007,"undetermined","undetermined","undetermined_undetermined",20070620,20071027,171,300,43.9097,-100.0587,"Presho_Stanley","Presho","Lyman","city","N",NA,"dryland","oil","NS_oil",43.3,1590.66,NA,NA,NA,NA,"not_censored",688.75578,13.5,89,17.4,NA,NA,24.2
